"rinok";"role_definition";"role_table"
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R6;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R6
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R6_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R6
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R6_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R6
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R7;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R7
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R7_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R7
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R7_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R7
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R8;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R8
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R9;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R9
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_m/SR_0420409_m;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_m/SR_0420409_m
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_m/SR_0420409_m_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_m/SR_0420409_m_2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_q/SR_0420409_q;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_q/SR_0420409_q
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_q/SR_0420409_q_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420409_q/SR_0420409_q_2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_m_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_m
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_m_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_m
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_q_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_q
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_q_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_q
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_SPOD_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_SPOD_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_zapr_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_zapr_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420410_zapr
