"role_definition","role_table"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01/1","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01/1","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01/2","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01/2","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_dop","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_dop"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_dop","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_018_04d_01_dop_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01_02","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01_02"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01a_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01a_01_39_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01c_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01c_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01c_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01c_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01d_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01d_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_019_01d_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_020_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_020_01b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_020_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_020_01b_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_01_01_39_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_021_02b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_02_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_02_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_03_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_03_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_03_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_03_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_022_04b_01_39_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_02b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_03b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_03b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_03b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_03b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_04_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_04_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_04_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_04_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_05b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_05b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_05b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_05b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_06b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_06b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_06b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_023_06b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_01b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_01b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_02_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_02_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_03_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_03_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_03_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_024_03_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_01b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_01b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_025_02b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_02_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_026_02_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_02b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_03b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_03b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_03b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_03b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_04_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_04_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_04_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_04_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_05_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_05_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_05_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_05_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_06_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_06_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_06_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_027_06_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_01b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_01b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_028_02b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_029_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_029_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_029_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_029_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_01b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_01b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_01b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_030_02b_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_02_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_02_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_031_02_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_032_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_032_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_032_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_032_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01d_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01d_01_dop","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_033_01d_01_dop"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01_02","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01_02"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01d_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01d_01_dop","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_034_01d_01_dop"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_035_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_035_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_035_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_035_01_01_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01a_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01a_01_39_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01b_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01b_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01b_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_036_01b_01_39_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01_01_39_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01a_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_037_01a_01_39_LastQuarter"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/2","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/3","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/4","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/5","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/6","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/7","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/8","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01/9","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_3_038_01d_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_001_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_001_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01_01_Prim","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01_01_Prim"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01a_01_39_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01c_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01c_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01c_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01c_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01c_01_Prim","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_01c_01_Prim"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02a_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02a_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02a_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02b_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02b_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02b_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02b_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02c_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02c_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02c_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_02c_01_comparative"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01_39_Prim","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01_39_Prim"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01_Prim","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03_01_Prim"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03a_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03a_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03a_01_39","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_002_03a_01_39"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_01","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_02","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_01"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_03","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_03"
"http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_Info","http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_4_003_01_Info"
