"rinok";"role_definition";"role_table"
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_rassh_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_rassh_3;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1_IspolzSR;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1_PopolnSR;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1_IspolzSR_Proch;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1_IspolzSR_Proch
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1_PopolnSR_Proch;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_p1_1_PopolnSR_Proch
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2_1_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_2
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_3;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_3
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_3_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_3
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_3_3;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_3
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_4;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_4
