"rinok";"role_definition";"role_table"
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_DepozSert;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_DepozSert
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DSA;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DSA
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_PFI;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_PFI
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZ_SSPeredPN;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZ_SSPeredPN
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZNKD;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZNKD
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZNPD;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZNPD
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProch;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProch
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProch_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProch_2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProchA;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProchA
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProchA_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProchA_2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProchREPO;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_DZProchREPO
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_p2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_p2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_ProchAkt;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_R_ProchAkt
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZ_REPO;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZ_REPO
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZ_Zaim;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZ_Zaim
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZProch;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZProch
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZProch_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_S_KZProch_2
